_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,subsidy_scale,orig__golden,language,post_sentence,pre_sentence,screener,sentence_text,sentenceid,speechno,orig_subsidy_scale,subsidy_scale_gold,subsidy_scale_gold_reason
623474331,12/11/2014 01:52:03,false,1499101952,,12/11/2014 01:50:51,false,neodev,0.8571,14073714,GRC,35,Athens,188.4.124.190,0,"",GR,"Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.","",FALSE,"Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",1001,1,"","",""
623474331,12/11/2014 02:25:57,false,1499135792,,12/11/2014 02:24:08,false,neodev,0.9184,15090544,ESP,29,Móstoles,2.137.221.54,0,"",GR,"Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.","",FALSE,"Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",1001,1,"","",""
623474331,12/11/2014 02:29:39,false,1499139086,,12/11/2014 02:26:21,false,neodev,0.75,28203300,IND,16,Mumbai,27.106.40.252,0,"",GR,"Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.","",FALSE,"Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",1001,1,"","",""
623474331,12/11/2014 02:31:20,false,1499140760,,12/11/2014 02:29:42,false,neodev,0.75,28203300,IND,16,Mumbai,27.106.40.252,0,"",GR,"Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.","",FALSE,"Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",1001,1,"","",""
623474331,12/11/2014 02:33:44,false,1499143033,,12/11/2014 02:30:05,false,bitcoinget,1.0,30751033,GRC,35,Athens,94.66.224.162,0,"",GR,"Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.","",FALSE,"Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",1001,1,"","",""
623474331,12/11/2014 02:33:47,false,1499143099,,12/11/2014 02:29:24,false,clixsense,0.9286,27694255,BRA,05,Salvador,177.134.162.44,0,"",GR,"Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.","",FALSE,"Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",1001,1,"","",""
623474331,12/11/2014 02:38:03,false,1499147966,,12/11/2014 02:30:46,false,clixsense,0.85,26941773,IDN,04,Jakarta,222.124.100.158,0,"",GR,"Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.","",FALSE,"Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",1001,1,"","",""
623474332,12/11/2014 01:08:18,false,1499035058,,12/11/2014 01:07:09,false,neodev,0.8571,14073714,GRC,35,Athens,188.4.124.190,0,"",GR,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο. Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.","Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",FALSE,Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή.,1002,1,"","",""
623474332,12/11/2014 01:11:58,false,1499042764,,12/11/2014 01:07:41,false,neodev,0.9184,15090544,ESP,29,Móstoles,2.137.221.54,0,"",GR,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο. Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.","Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",FALSE,Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή.,1002,1,"","",""
623474332,12/11/2014 01:30:47,false,1499063773,,12/11/2014 01:28:20,false,bitcoinget,1.0,30751033,GRC,35,Athens,94.66.224.162,0,"",GR,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο. Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.","Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",FALSE,Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή.,1002,1,"","",""
623474332,12/11/2014 01:31:26,false,1499064732,,12/11/2014 01:28:18,false,neodev,0.9048,30264023,SRB,00,Beograd,109.121.22.164,0,"",GR,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο. Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.","Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",FALSE,Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή.,1002,1,"","",""
623474332,12/11/2014 01:31:58,false,1499065572,,12/11/2014 01:27:55,false,neodev,0.8947,16323114,MEX,22,Querétaro,189.234.213.179,0,"",GR,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο. Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.","Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας.",FALSE,Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή.,1002,1,"","",""
623474333,12/11/2014 01:41:35,false,1499081809,,12/11/2014 01:40:32,false,neodev,0.8571,14073714,GRC,35,Athens,188.4.124.190,0,"",GR,"Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων. Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα.","Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας. Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή.",FALSE,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.",1003,1,"","",""
623474333,12/11/2014 01:49:43,false,1499097883,,12/11/2014 01:47:50,false,neodev,0.9184,15090544,ESP,29,Móstoles,2.137.221.54,0,"",GR,"Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων. Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα.","Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας. Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή.",FALSE,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.",1003,1,"","",""
623474333,12/11/2014 01:52:42,false,1499102811,,12/11/2014 01:49:48,false,clixsense,0.8974,30465713,GRC,"","",78.87.40.201,0,"",GR,"Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων. Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα.","Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας. Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή.",FALSE,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.",1003,1,"","",""
623474333,12/11/2014 01:57:33,false,1499108596,,12/11/2014 01:50:28,false,clixsense,0.9231,20525885,ESP,59,San Sebastian,89.129.34.152,0,"",GR,"Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων. Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα.","Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας. Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή.",FALSE,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.",1003,1,"","",""
623474333,12/11/2014 02:00:40,false,1499112243,,12/11/2014 01:55:30,false,clixsense,0.85,26941773,IDN,04,Jakarta,222.124.100.158,0,"",GR,"Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων. Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα.","Κυρία Πρόεδρε, κύριε Almunia, κυρίες και κύριοι, καταρχάς θα ήθελα να συγχαρώ εσάς, κύριε Almunia, και τις υπηρεσίες σας. Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή.",FALSE,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.",1003,1,"","",""
623474334,12/11/2014 01:07:13,false,1499032653,,12/11/2014 01:05:39,false,neodev,0.75,24470542,ESP,51,Sevilla,88.3.110.255,-1,"",GR,"Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα. Στην εκτίμηση επιπτώσεων δεν γίνεται απολύτως καμία αναφορά σε αυτό.","Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.",FALSE,"Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.",1004,1,"","",""
623474334,12/11/2014 01:07:40,false,1499033736,,12/11/2014 01:05:59,false,neodev,0.9184,15090544,ESP,29,Móstoles,2.137.221.54,0,"",GR,"Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα. Στην εκτίμηση επιπτώσεων δεν γίνεται απολύτως καμία αναφορά σε αυτό.","Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.",FALSE,"Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.",1004,1,"","",""
623474334,12/11/2014 01:08:15,false,1499034936,,12/11/2014 01:05:39,false,bitcoinget,1.0,30751033,GRC,35,Athens,94.66.224.162,0,"",GR,"Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα. Στην εκτίμηση επιπτώσεων δεν γίνεται απολύτως καμία αναφορά σε αυτό.","Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.",FALSE,"Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.",1004,1,"","",""
623474334,12/11/2014 01:08:25,false,1499035210,,12/11/2014 01:05:26,false,clixsense,0.8974,30465713,GRC,"","",78.87.40.201,0,"",GR,"Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα. Στην εκτίμηση επιπτώσεων δεν γίνεται απολύτως καμία αναφορά σε αυτό.","Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.",FALSE,"Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.",1004,1,"","",""
623474334,12/11/2014 01:09:01,false,1499036513,,12/11/2014 01:05:09,false,clixsense,0.9048,24234910,ITA,15,Palermo,151.63.90.247,-1,"",GR,"Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα. Στην εκτίμηση επιπτώσεων δεν γίνεται απολύτως καμία αναφορά σε αυτό.","Η εκτίμηση επιπτώσεων που παρουσιάσατε είναι πολύ καλή. Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο.",FALSE,"Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.",1004,1,"","",""
623474335,12/11/2014 01:59:46,false,1499111189,,12/11/2014 01:58:51,false,neodev,0.8571,14073714,GRC,35,Athens,188.4.124.190,0,"",GR,Στην εκτίμηση επιπτώσεων δεν γίνεται απολύτως καμία αναφορά σε αυτό. Το μόνο πράγμα που μπορεί να εξηγήσει κάτι τέτοιο είναι ότι το 2014 βρίσκεται ακριβώς στο μέσο του διαστήματος μεταξύ του 2010 και του 2018.,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο. Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.",FALSE,"Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα.",1005,1,"","",""
623474335,12/11/2014 02:43:48,false,1499154494,,12/11/2014 02:42:15,false,neodev,0.75,28203300,IND,16,Mumbai,27.106.40.252,0,"",GR,Στην εκτίμηση επιπτώσεων δεν γίνεται απολύτως καμία αναφορά σε αυτό. Το μόνο πράγμα που μπορεί να εξηγήσει κάτι τέτοιο είναι ότι το 2014 βρίσκεται ακριβώς στο μέσο του διαστήματος μεταξύ του 2010 και του 2018.,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο. Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.",FALSE,"Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα.",1005,1,"","",""
623474335,12/11/2014 02:44:51,false,1499155793,,12/11/2014 02:41:40,false,neodev,1.0,23548402,BIH,02,Banja Luka,79.143.165.20,0,"",GR,Στην εκτίμηση επιπτώσεων δεν γίνεται απολύτως καμία αναφορά σε αυτό. Το μόνο πράγμα που μπορεί να εξηγήσει κάτι τέτοιο είναι ότι το 2014 βρίσκεται ακριβώς στο μέσο του διαστήματος μεταξύ του 2010 και του 2018.,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο. Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.",FALSE,"Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα.",1005,1,"","",""
623474335,12/11/2014 02:45:29,false,1499156555,,12/11/2014 02:42:36,false,clixsense,0.85,26941773,IDN,04,Jakarta,222.124.100.158,0,"",GR,Στην εκτίμηση επιπτώσεων δεν γίνεται απολύτως καμία αναφορά σε αυτό. Το μόνο πράγμα που μπορεί να εξηγήσει κάτι τέτοιο είναι ότι το 2014 βρίσκεται ακριβώς στο μέσο του διαστήματος μεταξύ του 2010 και του 2018.,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο. Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.",FALSE,"Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα.",1005,1,"","",""
623474335,12/11/2014 02:47:09,false,1499158467,,12/11/2014 02:43:21,false,neodev,0.8947,16323114,MEX,22,Querétaro,189.234.213.179,-1,"",GR,Στην εκτίμηση επιπτώσεων δεν γίνεται απολύτως καμία αναφορά σε αυτό. Το μόνο πράγμα που μπορεί να εξηγήσει κάτι τέτοιο είναι ότι το 2014 βρίσκεται ακριβώς στο μέσο του διαστήματος μεταξύ του 2010 και του 2018.,"Βασίζεται σε γεγονότα, είναι πειστική και εστιάζει στο προκείμενο. Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων.",FALSE,"Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα.",1005,1,"","",""
623474336,12/11/2014 00:35:23,false,1498967822,,12/11/2014 00:32:51,false,clixsense,0.8462,30392070,GRC,13,Thessaloníki,79.103.4.140,0,"",GR,Το μόνο πράγμα που μπορεί να εξηγήσει κάτι τέτοιο είναι ότι το 2014 βρίσκεται ακριβώς στο μέσο του διαστήματος μεταξύ του 2010 και του 2018. Αυτό θα είναι.,"Είναι κρίμα το γεγονός ότι τα άλλη μέλη του Σώματος των Επιτρόπων δεν διάβασαν αυτήν την εκτίμηση επιπτώσεων, διότι, αν το είχαν κάνει, δεν θα μπορούσαν να υποβάλουν την πρόταση αυτή, η οποία δεν έχει απολύτως καμία σχέση με την εκτίμηση επιπτώσεων. Αναρωτιέμαι πώς το Σώμα των Επιτρόπων επέλεξε τη χρονιά, για παράδειγμα.",FALSE,Στην εκτίμηση επιπτώσεων δεν γίνεται απολύτως καμία αναφορά σε αυτό.,1006,1,"","",""
