_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,subsidy_scale,orig__golden,language,post_sentence,pre_sentence,screener,sentence_text,sentenceid,speechno,orig_subsidy_scale,subsidy_scale_gold,subsidy_scale_gold_reason
623482880,12/11/2014 22:57:28,false,1500109617,,12/11/2014 22:56:51,false,neodev,0.7442,29899457,BIH,01,Sarajevo,37.203.113.14,0,"",PL,"Przedstawiona przez Pana ocena skutków jest bardzo dobra. Jest oparta na faktach, jest rozstrzygająca i trafia w sedno sprawy.","",FALSE,"Pani Przewodnicząca, Panie Komisarzu, Szanowni Państwo! Na wstępnie pragnę pogratulować Panu, Panie Komisarzu, a także pańskim pracownikom.",1001,1,"","",""
623482880,12/11/2014 22:59:58,false,1500112595,,12/11/2014 22:57:13,false,neodev,0.8889,30264023,SRB,00,Beograd,109.121.22.164,0,"",PL,"Przedstawiona przez Pana ocena skutków jest bardzo dobra. Jest oparta na faktach, jest rozstrzygająca i trafia w sedno sprawy.","",FALSE,"Pani Przewodnicząca, Panie Komisarzu, Szanowni Państwo! Na wstępnie pragnę pogratulować Panu, Panie Komisarzu, a także pańskim pracownikom.",1001,1,"","",""
623482880,12/11/2014 23:00:08,false,1500112784,,12/11/2014 22:58:16,false,clixsense,0.9048,11429802,POL,77,Kraków,89.79.22.158,1,"",PL,"Przedstawiona przez Pana ocena skutków jest bardzo dobra. Jest oparta na faktach, jest rozstrzygająca i trafia w sedno sprawy.","",FALSE,"Pani Przewodnicząca, Panie Komisarzu, Szanowni Państwo! Na wstępnie pragnę pogratulować Panu, Panie Komisarzu, a także pańskim pracownikom.",1001,1,"","",""
623482880,12/11/2014 23:02:01,false,1500115190,,12/11/2014 22:57:15,false,neodev,0.8,29683210,BGR,42,Sofia,94.155.98.199,1,"",PL,"Przedstawiona przez Pana ocena skutków jest bardzo dobra. Jest oparta na faktach, jest rozstrzygająca i trafia w sedno sprawy.","",FALSE,"Pani Przewodnicząca, Panie Komisarzu, Szanowni Państwo! Na wstępnie pragnę pogratulować Panu, Panie Komisarzu, a także pańskim pracownikom.",1001,1,"","",""
623482880,12/11/2014 23:02:17,false,1500115559,,12/11/2014 22:58:19,false,clixsense,0.9412,27694255,BRA,05,Salvador,179.178.238.248,0,"",PL,"Przedstawiona przez Pana ocena skutków jest bardzo dobra. Jest oparta na faktach, jest rozstrzygająca i trafia w sedno sprawy.","",FALSE,"Pani Przewodnicząca, Panie Komisarzu, Szanowni Państwo! Na wstępnie pragnę pogratulować Panu, Panie Komisarzu, a także pańskim pracownikom.",1001,1,"","",""
623482881,12/11/2014 22:35:26,false,1500092158,,12/11/2014 22:34:11,false,clixsense,0.9333,11662251,POL,83,Piekary Slaskie,87.101.34.75,0,"",PL,"Jest oparta na faktach, jest rozstrzygająca i trafia w sedno sprawy. Szkoda, że inni członkowie Kolegium Komisarzy nie przeczytali tej oceny skutków, ponieważ gdyby to uczynili, nie przedstawiliby tego wniosku, który nijak się ma do wspomnianej oceny skutków.","Pani Przewodnicząca, Panie Komisarzu, Szanowni Państwo! Na wstępnie pragnę pogratulować Panu, Panie Komisarzu, a także pańskim pracownikom.",FALSE,Przedstawiona przez Pana ocena skutków jest bardzo dobra.,1002,1,"","",""
623482881,12/11/2014 22:36:18,false,1500092783,,12/11/2014 22:33:46,false,clixsense,0.8077,11890377,POL,72,Wroclaw,83.27.222.75,0,"",PL,"Jest oparta na faktach, jest rozstrzygająca i trafia w sedno sprawy. Szkoda, że inni członkowie Kolegium Komisarzy nie przeczytali tej oceny skutków, ponieważ gdyby to uczynili, nie przedstawiliby tego wniosku, który nijak się ma do wspomnianej oceny skutków.","Pani Przewodnicząca, Panie Komisarzu, Szanowni Państwo! Na wstępnie pragnę pogratulować Panu, Panie Komisarzu, a także pańskim pracownikom.",FALSE,Przedstawiona przez Pana ocena skutków jest bardzo dobra.,1002,1,"","",""
623482881,12/11/2014 22:37:23,false,1500093863,,12/11/2014 22:35:28,false,clixsense,0.8333,30140975,BIH,01,Lukavac,5.149.69.138,0,"",PL,"Jest oparta na faktach, jest rozstrzygająca i trafia w sedno sprawy. Szkoda, że inni członkowie Kolegium Komisarzy nie przeczytali tej oceny skutków, ponieważ gdyby to uczynili, nie przedstawiliby tego wniosku, który nijak się ma do wspomnianej oceny skutków.","Pani Przewodnicząca, Panie Komisarzu, Szanowni Państwo! Na wstępnie pragnę pogratulować Panu, Panie Komisarzu, a także pańskim pracownikom.",FALSE,Przedstawiona przez Pana ocena skutków jest bardzo dobra.,1002,1,"","",""
623482881,12/11/2014 22:38:04,false,1500094530,,12/11/2014 22:34:29,false,clixsense,0.9412,27813752,POL,78,Warsaw,87.207.234.159,0,"",PL,"Jest oparta na faktach, jest rozstrzygająca i trafia w sedno sprawy. Szkoda, że inni członkowie Kolegium Komisarzy nie przeczytali tej oceny skutków, ponieważ gdyby to uczynili, nie przedstawiliby tego wniosku, który nijak się ma do wspomnianej oceny skutków.","Pani Przewodnicząca, Panie Komisarzu, Szanowni Państwo! Na wstępnie pragnę pogratulować Panu, Panie Komisarzu, a także pańskim pracownikom.",FALSE,Przedstawiona przez Pana ocena skutków jest bardzo dobra.,1002,1,"","",""
623482881,12/11/2014 22:44:34,false,1500099753,,12/11/2014 22:40:26,false,neodev,0.8,11060734,BGD,81,Dhaka,119.30.35.194,0,"",PL,"Jest oparta na faktach, jest rozstrzygająca i trafia w sedno sprawy. Szkoda, że inni członkowie Kolegium Komisarzy nie przeczytali tej oceny skutków, ponieważ gdyby to uczynili, nie przedstawiliby tego wniosku, który nijak się ma do wspomnianej oceny skutków.","Pani Przewodnicząca, Panie Komisarzu, Szanowni Państwo! Na wstępnie pragnę pogratulować Panu, Panie Komisarzu, a także pańskim pracownikom.",FALSE,Przedstawiona przez Pana ocena skutków jest bardzo dobra.,1002,1,"","",""
